ENSG00000088038.18,ENSG00000088038,18,ENSG00000088038,CNOT3
ENSG00000088053.11,ENSG00000088053,11,ENSG00000088053,GP6
ENSG00000088179.8,ENSG00000088179,8,ENSG00000088179,PTPN4
ENSG00000088205.12,ENSG00000088205,12,ENSG00000088205,DDX18
ENSG00000088247.17,ENSG00000088247,17,ENSG00000088247,KHSRP
ENSG00000088256.8,ENSG00000088256,8,ENSG00000088256,GNA11
ENSG00000088280.18,ENSG00000088280,18,ENSG00000088280,ASAP3
ENSG00000088298.12,ENSG00000088298,12,ENSG00000088298,EDEM2
ENSG00000088305.18,ENSG00000088305,18,ENSG00000088305,DNMT3B
ENSG00000088325.15,ENSG00000088325,15,ENSG00000088325,TPX2
ENSG00000088340.15,ENSG00000088340,15,ENSG00000088340,FER1L4
ENSG00000088356.5,ENSG00000088356,5,ENSG00000088356,PDRG1
ENSG00000088367.21,ENSG00000088367,21,ENSG00000088367,EPB41L1
ENSG00000088386.16,ENSG00000088386,16,ENSG00000088386,SLC15A1
ENSG00000088387.18,ENSG00000088387,18,ENSG00000088387,DOCK9
ENSG00000088448.14,ENSG00000088448,14,ENSG00000088448,ANKRD10
ENSG00000088451.10,ENSG00000088451,10,ENSG00000088451,TGDS
ENSG00000088538.12,ENSG00000088538,12,ENSG00000088538,DOCK3
ENSG00000088543.14,ENSG00000088543,14,ENSG00000088543,C3orf18
ENSG00000088682.13,ENSG00000088682,13,ENSG00000088682,COQ9
ENSG00000088726.15,ENSG00000088726,15,ENSG00000088726,TMEM40
ENSG00000088727.12,ENSG00000088727,12,ENSG00000088727,KIF9
ENSG00000088756.12,ENSG00000088756,12,ENSG00000088756,ARHGAP28
ENSG00000088766.11,ENSG00000088766,11,ENSG00000088766,CRLS1
ENSG00000088808.16,ENSG00000088808,16,ENSG00000088808,PPP1R13B
ENSG00000088812.17,ENSG00000088812,17,ENSG00000088812,ATRN
ENSG00000088826.17,ENSG00000088826,17,ENSG00000088826,SMOX
ENSG00000088827.12,ENSG00000088827,12,ENSG00000088827,SIGLEC1
ENSG00000088832.16,ENSG00000088832,16,ENSG00000088832,FKBP1A
ENSG00000088833.17,ENSG00000088833,17,ENSG00000088833,NSFL1C
ENSG00000088836.13,ENSG00000088836,13,ENSG00000088836,SLC4A11
ENSG00000088854.12,ENSG00000088854,12,ENSG00000088854,C20orf194
ENSG00000088876.11,ENSG00000088876,11,ENSG00000088876,ZNF343
ENSG00000088881.20,ENSG00000088881,20,ENSG00000088881,EBF4
ENSG00000088888.17,ENSG00000088888,17,ENSG00000088888,MAVS
ENSG00000088899.15,ENSG00000088899,15,ENSG00000088899,LZTS3
ENSG00000088926.13,ENSG00000088926,13,ENSG00000088926,F11
ENSG00000088930.7,ENSG00000088930,7,ENSG00000088930,XRN2
ENSG00000088970.15,ENSG00000088970,15,ENSG00000088970,KIZ
ENSG00000088986.10,ENSG00000088986,10,ENSG00000088986,DYNLL1
ENSG00000088992.17,ENSG00000088992,17,ENSG00000088992,TESC
ENSG00000089006.16,ENSG00000089006,16,ENSG00000089006,SNX5
ENSG00000089009.15,ENSG00000089009,15,ENSG00000089009,RPL6
ENSG00000089022.13,ENSG00000089022,13,ENSG00000089022,MAPKAPK5
ENSG00000089041.16,ENSG00000089041,16,ENSG00000089041,P2RX7
ENSG00000089048.14,ENSG00000089048,14,ENSG00000089048,ESF1
ENSG00000089050.15,ENSG00000089050,15,ENSG00000089050,RBBP9
ENSG00000089053.12,ENSG00000089053,12,ENSG00000089053,ANAPC5
ENSG00000089057.14,ENSG00000089057,14,ENSG00000089057,SLC23A2
ENSG00000089060.11,ENSG00000089060,11,ENSG00000089060,SLC8B1
ENSG00000089063.14,ENSG00000089063,14,ENSG00000089063,TMEM230
ENSG00000089091.16,ENSG00000089091,16,ENSG00000089091,DZANK1
ENSG00000089094.18,ENSG00000089094,18,ENSG00000089094,KDM2B
ENSG00000089101.17,ENSG00000089101,17,ENSG00000089101,CFAP61
ENSG00000089116.3,ENSG00000089116,3,ENSG00000089116,LHX5
ENSG00000089123.15,ENSG00000089123,15,ENSG00000089123,TASP1
ENSG00000089127.12,ENSG00000089127,12,ENSG00000089127,OAS1
ENSG00000089154.10,ENSG00000089154,10,ENSG00000089154,GCN1
ENSG00000089157.15,ENSG00000089157,15,ENSG00000089157,RPLP0
ENSG00000089159.16,ENSG00000089159,16,ENSG00000089159,PXN
ENSG00000089163.4,ENSG00000089163,4,ENSG00000089163,SIRT4
ENSG00000089169.14,ENSG00000089169,14,ENSG00000089169,RPH3A
ENSG00000089177.18,ENSG00000089177,18,ENSG00000089177,KIF16B
ENSG00000089195.14,ENSG00000089195,14,ENSG00000089195,TRMT6
ENSG00000089199.9,ENSG00000089199,9,ENSG00000089199,CHGB
ENSG00000089220.4,ENSG00000089220,4,ENSG00000089220,PEBP1
ENSG00000089225.19,ENSG00000089225,19,ENSG00000089225,TBX5
ENSG00000089234.15,ENSG00000089234,15,ENSG00000089234,BRAP
ENSG00000089248.6,ENSG00000089248,6,ENSG00000089248,ERP29
ENSG00000089250.18,ENSG00000089250,18,ENSG00000089250,NOS1
ENSG00000089280.18,ENSG00000089280,18,ENSG00000089280,FUS
ENSG00000089289.15,ENSG00000089289,15,ENSG00000089289,IGBP1
ENSG00000089327.14,ENSG00000089327,14,ENSG00000089327,FXYD5
ENSG00000089335.20,ENSG00000089335,20,ENSG00000089335,ZNF302
ENSG00000089351.14,ENSG00000089351,14,ENSG00000089351,GRAMD1A
ENSG00000089356.18,ENSG00000089356,18,ENSG00000089356,FXYD3
ENSG00000089472.16,ENSG00000089472,16,ENSG00000089472,HEPH
ENSG00000089486.16,ENSG00000089486,16,ENSG00000089486,CDIP1
ENSG00000089505.17,ENSG00000089505,17,ENSG00000089505,CMTM1
ENSG00000089558.8,ENSG00000089558,8,ENSG00000089558,KCNH4
ENSG00000089597.16,ENSG00000089597,16,ENSG00000089597,GANAB
ENSG00000089639.10,ENSG00000089639,10,ENSG00000089639,GMIP
ENSG00000089682.16,ENSG00000089682,16,ENSG00000089682,RBM41
ENSG00000089685.14,ENSG00000089685,14,ENSG00000089685,BIRC5
ENSG00000089692.8,ENSG00000089692,8,ENSG00000089692,LAG3
ENSG00000089693.10,ENSG00000089693,10,ENSG00000089693,MLF2
ENSG00000089723.9,ENSG00000089723,9,ENSG00000089723,OTUB2
ENSG00000089737.16,ENSG00000089737,16,ENSG00000089737,DDX24
ENSG00000089775.11,ENSG00000089775,11,ENSG00000089775,ZBTB25
ENSG00000089818.17,ENSG00000089818,17,ENSG00000089818,NECAP1
ENSG00000089820.15,ENSG00000089820,15,ENSG00000089820,ARHGAP4
ENSG00000089847.12,ENSG00000089847,12,ENSG00000089847,ANKRD24
ENSG00000089876.11,ENSG00000089876,11,ENSG00000089876,DHX32
ENSG00000089902.9,ENSG00000089902,9,ENSG00000089902,RCOR1
ENSG00000089916.17,ENSG00000089916,17,ENSG00000089916,GPATCH2L
ENSG00000090006.17,ENSG00000090006,17,ENSG00000090006,LTBP4
ENSG00000090013.10,ENSG00000090013,10,ENSG00000090013,BLVRB
ENSG00000090020.10,ENSG00000090020,10,ENSG00000090020,SLC9A1
ENSG00000090054.14,ENSG00000090054,14,ENSG00000090054,SPTLC1
ENSG00000090060.17,ENSG00000090060,17,ENSG00000090060,PAPOLA
ENSG00000090061.17,ENSG00000090061,17,ENSG00000090061,CCNK
ENSG00000090097.21,ENSG00000090097,21,ENSG00000090097,PCBP4
ENSG00000090104.11,ENSG00000090104,11,ENSG00000090104,RGS1
ENSG00000090238.11,ENSG00000090238,11,ENSG00000090238,YPEL3
ENSG00000090263.15,ENSG00000090263,15,ENSG00000090263,MRPS33
ENSG00000090266.12,ENSG00000090266,12,ENSG00000090266,NDUFB2
ENSG00000090273.13,ENSG00000090273,13,ENSG00000090273,NUDC
ENSG00000090316.15,ENSG00000090316,15,ENSG00000090316,MAEA
ENSG00000090339.8,ENSG00000090339,8,ENSG00000090339,ICAM1
ENSG00000090372.14,ENSG00000090372,14,ENSG00000090372,STRN4
ENSG00000090376.10,ENSG00000090376,10,ENSG00000090376,IRAK3
ENSG00000090382.6,ENSG00000090382,6,ENSG00000090382,LYZ
ENSG00000090432.6,ENSG00000090432,6,ENSG00000090432,MUL1
ENSG00000090447.11,ENSG00000090447,11,ENSG00000090447,TFAP4
ENSG00000090470.14,ENSG00000090470,14,ENSG00000090470,PDCD7
ENSG00000090487.10,ENSG00000090487,10,ENSG00000090487,SPG21
ENSG00000090512.11,ENSG00000090512,11,ENSG00000090512,FETUB
ENSG00000090520.11,ENSG00000090520,11,ENSG00000090520,DNAJB11
ENSG00000090530.9,ENSG00000090530,9,ENSG00000090530,P3H2
ENSG00000090534.18,ENSG00000090534,18,ENSG00000090534,THPO
ENSG00000090539.15,ENSG00000090539,15,ENSG00000090539,CHRD
ENSG00000090554.12,ENSG00000090554,12,ENSG00000090554,FLT3LG
ENSG00000090565.15,ENSG00000090565,15,ENSG00000090565,RAB11FIP3
ENSG00000090581.9,ENSG00000090581,9,ENSG00000090581,GNPTG
ENSG00000090612.20,ENSG00000090612,20,ENSG00000090612,ZNF268
ENSG00000090615.14,ENSG00000090615,14,ENSG00000090615,GOLGA3
ENSG00000090621.13,ENSG00000090621,13,ENSG00000090621,PABPC4
ENSG00000090661.11,ENSG00000090661,11,ENSG00000090661,CERS4
ENSG00000090674.15,ENSG00000090674,15,ENSG00000090674,MCOLN1
ENSG00000090686.15,ENSG00000090686,15,ENSG00000090686,USP48
ENSG00000090776.5,ENSG00000090776,5,ENSG00000090776,EFNB1
ENSG00000090857.13,ENSG00000090857,13,ENSG00000090857,PDPR
ENSG00000090861.15,ENSG00000090861,15,ENSG00000090861,AARS
ENSG00000090863.11,ENSG00000090863,11,ENSG00000090863,GLG1
ENSG00000090889.11,ENSG00000090889,11,ENSG00000090889,KIF4A
ENSG00000090905.18,ENSG00000090905,18,ENSG00000090905,TNRC6A
ENSG00000090924.14,ENSG00000090924,14,ENSG00000090924,PLEKHG2
ENSG00000090932.10,ENSG00000090932,10,ENSG00000090932,DLL3
ENSG00000090971.4,ENSG00000090971,4,ENSG00000090971,NAT14
ENSG00000090975.12,ENSG00000090975,12,ENSG00000090975,PITPNM2
ENSG00000090989.17,ENSG00000090989,17,ENSG00000090989,EXOC1
ENSG00000091009.7,ENSG00000091009,7,ENSG00000091009,RBM27
ENSG00000091010.5,ENSG00000091010,5,ENSG00000091010,POU4F3
ENSG00000091039.16,ENSG00000091039,16,ENSG00000091039,OSBPL8
ENSG00000091073.19,ENSG00000091073,19,ENSG00000091073,DTX2
ENSG00000091106.18,ENSG00000091106,18,ENSG00000091106,NLRC4
ENSG00000091127.13,ENSG00000091127,13,ENSG00000091127,PUS7
ENSG00000091128.12,ENSG00000091128,12,ENSG00000091128,LAMB4
ENSG00000091129.19,ENSG00000091129,19,ENSG00000091129,NRCAM
ENSG00000091136.13,ENSG00000091136,13,ENSG00000091136,LAMB1
ENSG00000091137.12,ENSG00000091137,12,ENSG00000091137,SLC26A4
ENSG00000091140.13,ENSG00000091140,13,ENSG00000091140,DLD
ENSG00000091157.13,ENSG00000091157,13,ENSG00000091157,WDR7
ENSG00000091164.12,ENSG00000091164,12,ENSG00000091164,TXNL1
ENSG00000091181.19,ENSG00000091181,19,ENSG00000091181,IL5RA
ENSG00000091262.15,ENSG00000091262,15,ENSG00000091262,ABCC6
ENSG00000091317.7,ENSG00000091317,7,ENSG00000091317,CMTM6
ENSG00000091409.14,ENSG00000091409,14,ENSG00000091409,ITGA6
ENSG00000091428.17,ENSG00000091428,17,ENSG00000091428,RAPGEF4
ENSG00000091436.16,ENSG00000091436,16,ENSG00000091436,MAP3K20
ENSG00000091482.6,ENSG00000091482,6,ENSG00000091482,SMPX
ENSG00000091483.6,ENSG00000091483,6,ENSG00000091483,FH
ENSG00000091490.10,ENSG00000091490,10,ENSG00000091490,SEL1L3
ENSG00000091513.15,ENSG00000091513,15,ENSG00000091513,TF
ENSG00000091527.15,ENSG00000091527,15,ENSG00000091527,CDV3
ENSG00000091536.17,ENSG00000091536,17,ENSG00000091536,MYO15A
ENSG00000091542.8,ENSG00000091542,8,ENSG00000091542,ALKBH5
ENSG00000091583.10,ENSG00000091583,10,ENSG00000091583,APOH
ENSG00000091592.15,ENSG00000091592,15,ENSG00000091592,NLRP1
ENSG00000091622.15,ENSG00000091622,15,ENSG00000091622,PITPNM3
ENSG00000091640.7,ENSG00000091640,7,ENSG00000091640,SPAG7
ENSG00000091651.8,ENSG00000091651,8,ENSG00000091651,ORC6
ENSG00000091656.15,ENSG00000091656,15,ENSG00000091656,ZFHX4
ENSG00000091732.15,ENSG00000091732,15,ENSG00000091732,ZC3HC1
ENSG00000091831.23,ENSG00000091831,23,ENSG00000091831,ESR1
ENSG00000091844.7,ENSG00000091844,7,ENSG00000091844,RGS17
ENSG00000091879.13,ENSG00000091879,13,ENSG00000091879,ANGPT2
ENSG00000091947.9,ENSG00000091947,9,ENSG00000091947,TMEM101
ENSG00000091986.15,ENSG00000091986,15,ENSG00000091986,CCDC80
ENSG00000092010.14,ENSG00000092010,14,ENSG00000092010,PSME1
ENSG00000092020.10,ENSG00000092020,10,ENSG00000092020,PPP2R3C
ENSG00000092036.18,ENSG00000092036,18,ENSG00000092036,HAUS4
ENSG00000092051.16,ENSG00000092051,16,ENSG00000092051,JPH4
ENSG00000092054.12,ENSG00000092054,12,ENSG00000092054,MYH7
ENSG00000092067.5,ENSG00000092067,5,ENSG00000092067,CEBPE
ENSG00000092068.19,ENSG00000092068,19,ENSG00000092068,SLC7A8
ENSG00000092094.10,ENSG00000092094,10,ENSG00000092094,OSGEP
ENSG00000092096.16,ENSG00000092096,16,ENSG00000092096,SLC22A17
ENSG00000092098.16,ENSG00000092098,16,ENSG00000092098,RNF31
ENSG00000092108.20,ENSG00000092108,20,ENSG00000092108,SCFD1
ENSG00000092140.14,ENSG00000092140,14,ENSG00000092140,G2E3
ENSG00000092148.12,ENSG00000092148,12,ENSG00000092148,HECTD1
ENSG00000092199.17,ENSG00000092199,17,ENSG00000092199,HNRNPC
ENSG00000092200.12,ENSG00000092200,12,ENSG00000092200,RPGRIP1
ENSG00000092201.9,ENSG00000092201,9,ENSG00000092201,SUPT16H
ENSG00000092203.13,ENSG00000092203,13,ENSG00000092203,TOX4
ENSG00000092208.16,ENSG00000092208,16,ENSG00000092208,GEMIN2
ENSG00000092295.11,ENSG00000092295,11,ENSG00000092295,TGM1
ENSG00000092330.16,ENSG00000092330,16,ENSG00000092330,TINF2
ENSG00000092377.13,ENSG00000092377,13,ENSG00000092377,TBL1Y
ENSG00000092421.16,ENSG00000092421,16,ENSG00000092421,SEMA6A
ENSG00000092439.14,ENSG00000092439,14,ENSG00000092439,TRPM7
ENSG00000092445.11,ENSG00000092445,11,ENSG00000092445,TYRO3
ENSG00000092470.11,ENSG00000092470,11,ENSG00000092470,WDR76
ENSG00000092529.23,ENSG00000092529,23,ENSG00000092529,CAPN3
ENSG00000092531.9,ENSG00000092531,9,ENSG00000092531,SNAP23
ENSG00000092607.14,ENSG00000092607,14,ENSG00000092607,TBX15
ENSG00000092621.12,ENSG00000092621,12,ENSG00000092621,PHGDH
ENSG00000092758.16,ENSG00000092758,16,ENSG00000092758,COL9A3
ENSG00000092820.17,ENSG00000092820,17,ENSG00000092820,EZR
ENSG00000092841.18,ENSG00000092841,18,ENSG00000092841,MYL6
ENSG00000092847.11,ENSG00000092847,11,ENSG00000092847,AGO1
ENSG00000092850.11,ENSG00000092850,11,ENSG00000092850,TEKT2
ENSG00000092853.13,ENSG00000092853,13,ENSG00000092853,CLSPN
ENSG00000092871.16,ENSG00000092871,16,ENSG00000092871,RFFL
ENSG00000092929.11,ENSG00000092929,11,ENSG00000092929,UNC13D
ENSG00000092931.11,ENSG00000092931,11,ENSG00000092931,MFSD11
ENSG00000092964.17,ENSG00000092964,17,ENSG00000092964,DPYSL2
ENSG00000092969.11,ENSG00000092969,11,ENSG00000092969,TGFB2
ENSG00000092978.10,ENSG00000092978,10,ENSG00000092978,GPATCH2
ENSG00000093000.18,ENSG00000093000,18,ENSG00000093000,NUP50
ENSG00000093009.9,ENSG00000093009,9,ENSG00000093009,CDC45
ENSG00000093010.13,ENSG00000093010,13,ENSG00000093010,COMT
ENSG00000093072.15,ENSG00000093072,15,ENSG00000093072,ADA2
ENSG00000093100.13,ENSG00000093100,13,ENSG00000093100,AC016026
ENSG00000093134.14,ENSG00000093134,14,ENSG00000093134,VNN3
ENSG00000093144.18,ENSG00000093144,18,ENSG00000093144,ECHDC1
ENSG00000093167.17,ENSG00000093167,17,ENSG00000093167,LRRFIP2
ENSG00000093183.13,ENSG00000093183,13,ENSG00000093183,SEC22C
ENSG00000093217.9,ENSG00000093217,9,ENSG00000093217,XYLB
ENSG00000094631.19,ENSG00000094631,19,ENSG00000094631,HDAC6
ENSG00000094661.3,ENSG00000094661,3,ENSG00000094661,OR1I1
ENSG00000094755.16,ENSG00000094755,16,ENSG00000094755,GABRP
ENSG00000094796.4,ENSG00000094796,4,ENSG00000094796,KRT31
ENSG00000094804.9,ENSG00000094804,9,ENSG00000094804,CDC6
ENSG00000094841.13,ENSG00000094841,13,ENSG00000094841,UPRT
ENSG00000094880.10,ENSG00000094880,10,ENSG00000094880,CDC23
ENSG00000094914.12,ENSG00000094914,12,ENSG00000094914,AAAS
ENSG00000094916.15,ENSG00000094916,15,ENSG00000094916,CBX5
ENSG00000094975.13,ENSG00000094975,13,ENSG00000094975,SUCO
ENSG00000095002.14,ENSG00000095002,14,ENSG00000095002,MSH2
ENSG00000095015.5,ENSG00000095015,5,ENSG00000095015,MAP3K1
ENSG00000095059.15,ENSG00000095059,15,ENSG00000095059,DHPS
ENSG00000095066.11,ENSG00000095066,11,ENSG00000095066,HOOK2
ENSG00000095139.13,ENSG00000095139,13,ENSG00000095139,ARCN1
ENSG00000095203.14,ENSG00000095203,14,ENSG00000095203,EPB41L4B
ENSG00000095209.11,ENSG00000095209,11,ENSG00000095209,TMEM38B
ENSG00000095261.13,ENSG00000095261,13,ENSG00000095261,PSMD5
ENSG00000095303.15,ENSG00000095303,15,ENSG00000095303,PTGS1
ENSG00000095319.14,ENSG00000095319,14,ENSG00000095319,NUP188
ENSG00000095321.16,ENSG00000095321,16,ENSG00000095321,CRAT
ENSG00000095370.19,ENSG00000095370,19,ENSG00000095370,SH2D3C
ENSG00000095380.10,ENSG00000095380,10,ENSG00000095380,NANS
ENSG00000095383.19,ENSG00000095383,19,ENSG00000095383,TBC1D2
ENSG00000095397.13,ENSG00000095397,13,ENSG00000095397,WHRN
ENSG00000095464.9,ENSG00000095464,9,ENSG00000095464,PDE6C
ENSG00000095485.17,ENSG00000095485,17,ENSG00000095485,CWF19L1
ENSG00000095539.15,ENSG00000095539,15,ENSG00000095539,SEMA4G
ENSG00000095564.13,ENSG00000095564,13,ENSG00000095564,BTAF1
ENSG00000095574.11,ENSG00000095574,11,ENSG00000095574,IKZF5
ENSG00000095585.16,ENSG00000095585,16,ENSG00000095585,BLNK
ENSG00000095587.8,ENSG00000095587,8,ENSG00000095587,TLL2
ENSG00000095596.11,ENSG00000095596,11,ENSG00000095596,CYP26A1
ENSG00000095637.21,ENSG00000095637,21,ENSG00000095637,SORBS1
ENSG00000095713.13,ENSG00000095713,13,ENSG00000095713,CRTAC1
ENSG00000095739.10,ENSG00000095739,10,ENSG00000095739,BAMBI
ENSG00000095752.6,ENSG00000095752,6,ENSG00000095752,IL11
ENSG00000095777.15,ENSG00000095777,15,ENSG00000095777,MYO3A
ENSG00000095787.21,ENSG00000095787,21,ENSG00000095787,WAC
ENSG00000095794.19,ENSG00000095794,19,ENSG00000095794,CREM
ENSG00000095906.16,ENSG00000095906,16,ENSG00000095906,NUBP2
ENSG00000095932.6,ENSG00000095932,6,ENSG00000095932,SMIM24
ENSG00000095951.16,ENSG00000095951,16,ENSG00000095951,HIVEP1
ENSG00000095970.16,ENSG00000095970,16,ENSG00000095970,TREM2
ENSG00000096060.14,ENSG00000096060,14,ENSG00000096060,FKBP5
ENSG00000096063.15,ENSG00000096063,15,ENSG00000096063,SRPK1
ENSG00000096070.19,ENSG00000096070,19,ENSG00000096070,BRPF3
ENSG00000096080.11,ENSG00000096080,11,ENSG00000096080,MRPS18A
ENSG00000096088.16,ENSG00000096088,16,ENSG00000096088,PGC
ENSG00000096092.5,ENSG00000096092,5,ENSG00000096092,TMEM14A
ENSG00000096093.15,ENSG00000096093,15,ENSG00000096093,EFHC1
ENSG00000096264.13,ENSG00000096264,13,ENSG00000096264,NCR2
ENSG00000096384.19,ENSG00000096384,19,ENSG00000096384,HSP90AB1
ENSG00000096401.7,ENSG00000096401,7,ENSG00000096401,CDC5L
ENSG00000096433.10,ENSG00000096433,10,ENSG00000096433,ITPR3
ENSG00000096654.15,ENSG00000096654,15,ENSG00000096654,ZNF184
ENSG00000096696.13,ENSG00000096696,13,ENSG00000096696,DSP
ENSG00000096717.11,ENSG00000096717,11,ENSG00000096717,SIRT1
ENSG00000096746.17,ENSG00000096746,17,ENSG00000096746,HNRNPH3
ENSG00000096872.15,ENSG00000096872,15,ENSG00000096872,IFT74
ENSG00000096968.13,ENSG00000096968,13,ENSG00000096968,JAK2
ENSG00000096996.15,ENSG00000096996,15,ENSG00000096996,IL12RB1
ENSG00000097007.17,ENSG00000097007,17,ENSG00000097007,ABL1
ENSG00000097021.19,ENSG00000097021,19,ENSG00000097021,ACOT7
ENSG00000097033.14,ENSG00000097033,14,ENSG00000097033,SH3GLB1
ENSG00000097046.12,ENSG00000097046,12,ENSG00000097046,CDC7
ENSG00000097096.8,ENSG00000097096,8,ENSG00000097096,SYDE2
ENSG00000099139.13,ENSG00000099139,13,ENSG00000099139,PCSK5
ENSG00000099194.5,ENSG00000099194,5,ENSG00000099194,SCD
ENSG00000099203.6,ENSG00000099203,6,ENSG00000099203,TMED1
ENSG00000099204.18,ENSG00000099204,18,ENSG00000099204,ABLIM1
ENSG00000099219.13,ENSG00000099219,13,ENSG00000099219,ERMP1
ENSG00000099246.16,ENSG00000099246,16,ENSG00000099246,RAB18
ENSG00000099250.17,ENSG00000099250,17,ENSG00000099250,NRP1
ENSG00000099251.14,ENSG00000099251,14,ENSG00000099251,HSD17B7P2
ENSG00000099256.18,ENSG00000099256,18,ENSG00000099256,PRTFDC1
ENSG00000099260.10,ENSG00000099260,10,ENSG00000099260,PALMD
ENSG00000099282.9,ENSG00000099282,9,ENSG00000099282,TSPAN15
ENSG00000099284.13,ENSG00000099284,13,ENSG00000099284,H2AFY2
ENSG00000099290.16,ENSG00000099290,16,ENSG00000099290,WASHC2A
ENSG00000099308.10,ENSG00000099308,10,ENSG00000099308,MAST3
ENSG00000099326.8,ENSG00000099326,8,ENSG00000099326,MZF1
ENSG00000099330.8,ENSG00000099330,8,ENSG00000099330,OCEL1
ENSG00000099331.13,ENSG00000099331,13,ENSG00000099331,MYO9B
ENSG00000099337.4,ENSG00000099337,4,ENSG00000099337,KCNK6
ENSG00000099338.22,ENSG00000099338,22,ENSG00000099338,CATSPERG
ENSG00000099341.11,ENSG00000099341,11,ENSG00000099341,PSMD8
ENSG00000099364.16,ENSG00000099364,16,ENSG00000099364,FBXL19
ENSG00000099365.10,ENSG00000099365,10,ENSG00000099365,STX1B
ENSG00000099377.13,ENSG00000099377,13,ENSG00000099377,HSD3B7
ENSG00000099381.17,ENSG00000099381,17,ENSG00000099381,SETD1A
ENSG00000099385.11,ENSG00000099385,11,ENSG00000099385,BCL7C
ENSG00000099399.5,ENSG00000099399,5,ENSG00000099399,MAGEB2
ENSG00000099622.13,ENSG00000099622,13,ENSG00000099622,CIRBP
ENSG00000099624.7,ENSG00000099624,7,ENSG00000099624,ATP5F1D
ENSG00000099625.12,ENSG00000099625,12,ENSG00000099625,CBARP
ENSG00000099725.14,ENSG00000099725,14,ENSG00000099725,PRKY
ENSG00000099769.5,ENSG00000099769,5,ENSG00000099769,IGFALS
ENSG00000099783.11,ENSG00000099783,11,ENSG00000099783,HNRNPM
ENSG00000099785.10,ENSG00000099785,10,ENSG00000099785,2-Mar
ENSG00000099795.6,ENSG00000099795,6,ENSG00000099795,NDUFB7
ENSG00000099797.14,ENSG00000099797,14,ENSG00000099797,TECR
ENSG00000099800.7,ENSG00000099800,7,ENSG00000099800,TIMM13
ENSG00000099804.8,ENSG00000099804,8,ENSG00000099804,CDC34
ENSG00000099810.19,ENSG00000099810,19,ENSG00000099810,MTAP
ENSG00000099812.8,ENSG00000099812,8,ENSG00000099812,MISP
ENSG00000099814.15,ENSG00000099814,15,ENSG00000099814,CEP170B
ENSG00000099817.11,ENSG00000099817,11,ENSG00000099817,POLR2E
ENSG00000099821.13,ENSG00000099821,13,ENSG00000099821,POLRMT
ENSG00000099822.2,ENSG00000099822,2,ENSG00000099822,HCN2
ENSG00000099834.18,ENSG00000099834,18,ENSG00000099834,CDHR5
ENSG00000099840.13,ENSG00000099840,13,ENSG00000099840,IZUMO4
ENSG00000099849.14,ENSG00000099849,14,ENSG00000099849,RASSF7
ENSG00000099860.8,ENSG00000099860,8,ENSG00000099860,GADD45B
ENSG00000099864.17,ENSG00000099864,17,ENSG00000099864,PALM
ENSG00000099866.14,ENSG00000099866,14,ENSG00000099866,MADCAM1
ENSG00000099869.7,ENSG00000099869,7,ENSG00000099869,IGF2-AS
ENSG00000099875.14,ENSG00000099875,14,ENSG00000099875,MKNK2
ENSG00000099889.13,ENSG00000099889,13,ENSG00000099889,ARVCF
ENSG00000099899.14,ENSG00000099899,14,ENSG00000099899,TRMT2A
ENSG00000099901.16,ENSG00000099901,16,ENSG00000099901,RANBP1
ENSG00000099904.15,ENSG00000099904,15,ENSG00000099904,ZDHHC8
ENSG00000099910.16,ENSG00000099910,16,ENSG00000099910,KLHL22
ENSG00000099917.17,ENSG00000099917,17,ENSG00000099917,MED15
ENSG00000099937.10,ENSG00000099937,10,ENSG00000099937,SERPIND1
ENSG00000099940.11,ENSG00000099940,11,ENSG00000099940,SNAP29
ENSG00000099942.12,ENSG00000099942,12,ENSG00000099942,CRKL
ENSG00000099949.19,ENSG00000099949,19,ENSG00000099949,LZTR1
ENSG00000099953.9,ENSG00000099953,9,ENSG00000099953,MMP11
ENSG00000099954.18,ENSG00000099954,18,ENSG00000099954,CECR2
ENSG00000099956.19,ENSG00000099956,19,ENSG00000099956,SMARCB1
ENSG00000099957.16,ENSG00000099957,16,ENSG00000099957,P2RX6
ENSG00000099958.14,ENSG00000099958,14,ENSG00000099958,DERL3
ENSG00000099968.17,ENSG00000099968,17,ENSG00000099968,BCL2L13
ENSG00000099977.13,ENSG00000099977,13,ENSG00000099977,DDT
ENSG00000099985.3,ENSG00000099985,3,ENSG00000099985,OSM
ENSG00000099991.17,ENSG00000099991,17,ENSG00000099991,CABIN1
ENSG00000099992.15,ENSG00000099992,15,ENSG00000099992,TBC1D10A
ENSG00000099994.10,ENSG00000099994,10,ENSG00000099994,SUSD2
ENSG00000099995.18,ENSG00000099995,18,ENSG00000099995,SF3A1
ENSG00000099998.17,ENSG00000099998,17,ENSG00000099998,GGT5
ENSG00000099999.14,ENSG00000099999,14,ENSG00000099999,RNF215
ENSG00000100003.17,ENSG00000100003,17,ENSG00000100003,SEC14L2
ENSG00000100014.19,ENSG00000100014,19,ENSG00000100014,SPECC1L
ENSG00000100023.18,ENSG00000100023,18,ENSG00000100023,PPIL2
ENSG00000100024.14,ENSG00000100024,14,ENSG00000100024,UPB1
ENSG00000100027.14,ENSG00000100027,14,ENSG00000100027,YPEL1
ENSG00000100028.11,ENSG00000100028,11,ENSG00000100028,SNRPD3
ENSG00000100029.17,ENSG00000100029,17,ENSG00000100029,PES1
